ENSDCDP00000003198	ENSDCDG00000001654	denticeps_clupeoides
ENSDCDP00000051243	ENSDCDG00000029753	denticeps_clupeoides
ENSDCDP00000052282	ENSDCDG00000031564	denticeps_clupeoides
ENSCHAP00000036810	ENSCHAG00000009363	clupea_harengus
ENSHHUP00000066172	ENSHHUG00000039025	hucho_hucho
ENSOTSP00005083816	ENSOTSG00005039647	oncorhynchus_tshawytscha
ENSOMYP00000083539	ENSOMYG00000038517	oncorhynchus_mykiss
ENSOKIP00005067175	ENSOKIG00005028878	oncorhynchus_kisutch
ENSHHUP00000022387	ENSHHUG00000014027	hucho_hucho
ENSHHUP00000088047	ENSHHUG00000050899	hucho_hucho
ENSSTUP00000091210	ENSSTUG00000040105	salmo_trutta
ENSSTUP00000062070	ENSSTUG00000026900	salmo_trutta
ENSHHUP00000012753	ENSHHUG00000007799	hucho_hucho
ENSHHUP00000075316	ENSHHUG00000044126	hucho_hucho
ENSSSAP00000034516	ENSSSAG00000041735	salmo_salar
ENSSTUP00000062025	ENSSTUG00000026883	salmo_trutta
ENSOKIP00005092738	ENSOKIG00005040009	oncorhynchus_kisutch
ENSOMYP00000025354	ENSOMYG00000012021	oncorhynchus_mykiss
ENSELUP00000000956	ENSELUG00000002509	esox_lucius
ENSLBEP00000012897	ENSLBEG00000009851	labrus_bergylta
ENSMMDP00005001025	ENSMMDG00005000615	myripristis_murdjan
ENSMMDP00005001010	ENSMMDG00005000605	myripristis_murdjan
ENSKMAP00000004699	ENSKMAG00000003490	kryptolebias_marmoratus
ENSNFUP00015007646	ENSNFUG00015003347	nothobranchius_furzeri
ENSPMEP00000013006	ENSPMEG00000015319	poecilia_mexicana
ENSPLAP00000031378	ENSPLAG00000023427	poecilia_latipinna
ENSPFOP00000013848	ENSPFOG00000013286	poecilia_formosa
ENSPREP00000024887	ENSPREG00000016755	poecilia_reticulata
ENSXMAP00000029096	ENSXMAG00000007866	xiphophorus_maculatus
ENSXCOP00000027374	ENSXCOG00000020440	xiphophorus_couchianus
ENSGAFP00000011370	ENSGAFG00000007704	gambusia_affinis
ENSFHEP00000007209	ENSFHEG00000008374	fundulus_heteroclitus
ENSCVAP00000010134	ENSCVAG00000012270	cyprinodon_variegatus
ENSORLP00000031995	ENSORLG00000002392	oryzias_latipes
ENSORLP00015035057	ENSORLG00015021440	oryzias_latipes_hsok
ENSORLP00020020941	ENSORLG00020021982	oryzias_latipes_hni
ENSOSIP00000041675	ENSOSIG00000020020	oryzias_sinensis
ENSOMEP00000029504	ENSOMEG00000013241	oryzias_melastigma
ENSOJAP00000020616	ENSOJAG00000006976	oryzias_javanicus
ENSAPOP00000025171	ENSAPOG00000008196	acanthochromis_polyacanthus
ENSPMGP00000014434	ENSPMGG00000011831	periophthalmus_magnuspinnatus
ENSPMGP00000014443	ENSPMGG00000011833	periophthalmus_magnuspinnatus
ENSGWIP00000050655	ENSGWIG00000022020	gouania_willdenowi
ENSPMGP00000023926	ENSPMGG00000019354	periophthalmus_magnuspinnatus
ENSCSEP00000009227	ENSCSEG00000005905	cynoglossus_semilaevis
ENSGACP00000019454	ENSGACG00000014727	gasterosteus_aculeatus
ENSLBEP00000009850	ENSLBEG00000007583	labrus_bergylta
ENSTRUP00000087920	ENSTRUG00000014636	takifugu_rubripes
ENSTNIP00000011153	ENSTNIG00000008323	tetraodon_nigroviridis
ENSSORP00005049002	ENSSORG00005022157	sphaeramia_orbicularis
ENSNMLP00000037431	ENSNMLG00000021929	neogobius_melanostomus
ENSSMAP00000017698	ENSSMAG00000010805	scophthalmus_maximus
ENSSDUP00000030994	ENSSDUG00000022300	seriola_dumerili
ENSSLDP00000007418	ENSSLDG00000005838	seriola_lalandi_dorsalis
ENSENLP00000043817	ENSENLG00000018629	echeneis_naucrates
ENSLCAP00010048644	ENSLCAG00010021427	lates_calcarifer
ENSSFAP00005020967	ENSSFAG00005009000	salarias_fasciatus
ENSSPAP00000018858	ENSSPAG00000014194	stegastes_partitus
ENSAPOP00000009559	ENSAPOG00000011865	acanthochromis_polyacanthus
ENSAPEP00000018068	ENSAPEG00000012873	amphiprion_percula
ENSAOCP00000008488	ENSAOCG00000012564	amphiprion_ocellaris
ENSMAMP00000031428	ENSMAMG00000021144	mastacembelus_armatus
ENSMALP00000000695	ENSMALG00000000554	monopterus_albus
ENSBSLP00000045237	ENSBSLG00000020537	betta_splendens
ENSCLMP00005020649	ENSCLMG00005008494	cyclopterus_lumpus
ENSCGOP00000036236	ENSCGOG00000016280	cottoperca_gobio
ENSSAUP00010058973	ENSSAUG00010018335	sparus_aurata
ENSDLAP00005063163	ENSDLAG00005026285	dicentrarchus_labrax
ENSLCRP00005010665	ENSLCRG00005004324	larimichthys_crocea
ENSMMOP00000025896	ENSMMOG00000019639	mola_mola
ENSATEP00000023360	ENSATEG00000016121	anabas_testudineus
ENSATEP00000023501	ENSATEG00000016214	anabas_testudineus
ENSSLUP00000061342	ENSSLUG00000026115	sander_lucioperca
ENSMZEP00005019596	ENSMZEG00005014678	maylandia_zebra
ENSACLP00000014200	ENSACLG00000009657	astatotilapia_calliptera
ENSHBUP00000023569	ENSHBUG00000004534	haplochromis_burtoni
ENSPNYP00000012271	ENSPNYG00000009235	pundamilia_nyererei
ENSOABP00000036879	ENSOABG00000016875	oreochromis_aureus
ENSONIP00000073007	ENSONIG00000013385	oreochromis_niloticus
ENSNBRP00000024943	ENSNBRG00000019036	neolamprologus_brichardi
ENSACIP00000031132	ENSACIG00000024060	amphilophus_citrinellus
ENSPRNP00000041938	ENSPRNG00000011786	parambassis_ranga
ENSHCOP00000007760	ENSHCOG00000009913	hippocampus_comes
ENSSFOP00015027448	ENSSFOG00015017584	scleropages_formosus
ENSPKIP00000041044	ENSPKIG00000017737	paramormyrops_kingsleyae
ENSSFOP00015063990	ENSSFOG00015023068	scleropages_formosus
ENSPKIP00000036678	ENSPKIG00000015110	paramormyrops_kingsleyae
ENSECRP00000013634	ENSECRG00000009097	erpetoichthys_calabaricus
ENSEBUP00000021409	ENSEBUG00000013222	eptatretus_burgeri
ENSPMAP00000000857	ENSPMAG00000000783	petromyzon_marinus
ENSEBUP00000021002	ENSEBUG00000012944	eptatretus_burgeri
ENSEBUP00000008873	ENSEBUG00000005701	eptatretus_burgeri
ENSPMAP00000003157	ENSPMAG00000002842	petromyzon_marinus
ENSPMAP00000008283	ENSPMAG00000007528	petromyzon_marinus
ENSLSDP00000001874	ENSLSDG00000001489	lonchura_striata_domestica
ENSBMUP00000024422	ENSBMUG00000018356	bos_mutus
ENSBTAP00000074593	ENSBTAG00000053477	bos_taurus
ENSUAMP00000037288	ENSUAMG00000028245	ursus_americanus
ENSGAGP00000021879	ENSGAGG00000016058	gopherus_agassizii
ENSNPEP00000012377	ENSNPEG00000009248	nothoprocta_perdicaria
ENSAOWP00000012984	ENSAOWG00000008838	apteryx_owenii
ENSAHAP00000019637	ENSAHAG00000013876	apteryx_haastii
ENSARWP00000004381	ENSARWG00000003197	apteryx_rowi
ENSDNVP00000024453	ENSDNVG00000016985	dromaius_novaehollandiae
ENSSCUP00000018032	ENSSCUG00000013317	struthio_camelus_australis
ENSCPGP00000005671	ENSCPGG00000004087	calidris_pygmaea
ENSCPUP00000025704	ENSCPUG00000017355	calidris_pugnax
ENSMUNP00000012075	ENSMUNG00000009512	melopsittacus_undulatus
ENSACOP00000010252	ENSACOG00000007089	amazona_collaria
ENSSHBP00005025513	ENSSHBG00005021191	strigops_habroptila
ENSMVIP00005022872	ENSMVIG00005016047	manacus_vitellinus
ENSLCOP00000023038	ENSLCOG00000016117	lepidothrix_coronata
ENSCMUP00000026456	ENSCMUG00000016062	corvus_moneduloides
ENSCCEP00000008103	ENSCCEG00000004594	cyanistes_caeruleus
ENSPMJP00000008650	ENSPMJG00000007008	parus_major
ENSGFOP00000019294	ENSGFOG00000012241	geospiza_fortis
ENSCPVP00000020736	ENSCPVG00000015031	camarhynchus_parvulus
ENSZALP00000015010	ENSZALG00000012386	zonotrichia_albicollis
ENSJHYP00000004779	ENSJHYG00000003906	junco_hyemalis
ENSSCAP00000005588	ENSSCAG00000004444	serinus_canaria
ENSEGOP00005016236	ENSEGOG00005013079	erythrura_gouldiae
