ENSEBUP00000014401	ENSEBUG00000009076	eptatretus_burgeri
ENSPMAP00000002234	ENSPMAG00000001992	petromyzon_marinus
ENSPMAP00000009310	ENSPMAG00000008461	petromyzon_marinus
ENSEBUP00000021156	ENSEBUG00000013076	eptatretus_burgeri
ENSPMAP00000010282	ENSPMAG00000009330	petromyzon_marinus
ENSPCOP00000005631	ENSPCOG00000013775	propithecus_coquereli
ENSLLTP00000009018	ENSLLTG00000006899	laticauda_laticaudata
ENSGMOP00000003877	ENSGMOG00000003633	gadus_morhua
ENSBSLP00000046766	ENSBSLG00000022133	betta_splendens
ENSMMOP00000013703	ENSMMOG00000010501	mola_mola
ENSTNIP00000018408	ENSTNIG00000015345	tetraodon_nigroviridis
ENSTRUP00000078579	ENSTRUG00000007447	takifugu_rubripes
ENSCSEP00000021256	ENSCSEG00000013565	cynoglossus_semilaevis
ENSHCOP00000017650	ENSHCOG00000001673	hippocampus_comes
ENSXMAP00000037887	ENSXMAG00000019246	xiphophorus_maculatus
ENSXCOP00000010754	ENSXCOG00000008118	xiphophorus_couchianus
ENSGAFP00000012003	ENSGAFG00000008137	gambusia_affinis
ENSPMEP00000026379	ENSPMEG00000010007	poecilia_mexicana
ENSPLAP00000010623	ENSPLAG00000013581	poecilia_latipinna
ENSPFOP00000010806	ENSPFOG00000009632	poecilia_formosa
ENSPREP00000019054	ENSPREG00000012882	poecilia_reticulata
ENSFHEP00000018429	ENSFHEG00000021177	fundulus_heteroclitus
ENSCVAP00000016776	ENSCVAG00000019884	cyprinodon_variegatus
ENSNMLP00000019585	ENSNMLG00000012860	neogobius_melanostomus
ENSPMGP00000003813	ENSPMGG00000003267	periophthalmus_magnuspinnatus
ENSMMDP00005047672	ENSMMDG00005021696	myripristis_murdjan
ENSNBRP00000027593	ENSNBRG00000020726	neolamprologus_brichardi
ENSPNYP00000007482	ENSPNYG00000005243	pundamilia_nyererei
ENSMZEP00005000410	ENSMZEG00005000408	maylandia_zebra
ENSHBUP00000033499	ENSHBUG00000020468	haplochromis_burtoni
ENSACLP00000005599	ENSACLG00000003771	astatotilapia_calliptera
ENSOABP00000050501	ENSOABG00000022450	oreochromis_aureus
ENSONIP00000060923	ENSONIG00000010283	oreochromis_niloticus
ENSACIP00000021422	ENSACIG00000015852	amphilophus_citrinellus
ENSNFUP00015020099	ENSNFUG00015009395	nothobranchius_furzeri
ENSKMAP00000010214	ENSKMAG00000007690	kryptolebias_marmoratus
ENSAPEP00000026535	ENSAPEG00000018054	amphiprion_percula
ENSAOCP00000021110	ENSAOCG00000005642	amphiprion_ocellaris
ENSAPOP00000034846	ENSAPOG00000024415	acanthochromis_polyacanthus
ENSSPAP00000006622	ENSSPAG00000003166	stegastes_partitus
ENSPRNP00000052731	ENSPRNG00000024709	parambassis_ranga
ENSCGOP00000041539	ENSCGOG00000018192	cottoperca_gobio
ENSSLUP00000039997	ENSSLUG00000017781	sander_lucioperca
ENSCLMP00005017026	ENSCLMG00005008576	cyclopterus_lumpus
ENSGACP00000020284	ENSGACG00000015381	gasterosteus_aculeatus
ENSLBEP00000002687	ENSLBEG00000002137	labrus_bergylta
ENSSAUP00010067424	ENSSAUG00010026771	sparus_aurata
ENSLCRP00005058507	ENSLCRG00005021677	larimichthys_crocea
ENSDLAP00005047042	ENSDLAG00005020072	dicentrarchus_labrax
ENSMALP00000031555	ENSMALG00000021770	monopterus_albus
ENSMAMP00000012778	ENSMAMG00000007335	mastacembelus_armatus
