ENSPNAP00000000017	ENSPNAG00000000041	pygocentrus_nattereri
ENSSORP00005018551	ENSSORG00005008774	sphaeramia_orbicularis
ENSGAFP00000004883	ENSGAFG00000003301	gambusia_affinis
ENSPREP00000034148	ENSPREG00000023130	poecilia_reticulata
ENSPLAP00000026607	ENSPLAG00000014544	poecilia_latipinna
ENSPFOP00000019530	ENSPFOG00000019399	poecilia_formosa
ENSPMEP00000028609	ENSPMEG00000013928	poecilia_mexicana
ENSXCOP00000009324	ENSXCOG00000007099	xiphophorus_couchianus
ENSXMAP00000022714	ENSXMAG00000012812	xiphophorus_maculatus
ENSFHEP00000013051	ENSFHEG00000014581	fundulus_heteroclitus
ENSCVAP00000000023	ENSCVAG00000023455	cyprinodon_variegatus
ENSNFUP00015012069	ENSNFUG00015005893	nothobranchius_furzeri
ENSOJAP00000023354	ENSOJAG00000011767	oryzias_javanicus
ENSOMEP00000001042	ENSOMEG00000001930	oryzias_melastigma
ENSOSIP00000009611	ENSOSIG00000006070	oryzias_sinensis
ENSORLP00020024647	ENSORLG00020006201	oryzias_latipes_hni
ENSORLP00015028717	ENSORLG00015011505	oryzias_latipes_hsok
ENSORLP00000043463	ENSORLG00000006909	oryzias_latipes
ENSGWIP00000005516	ENSGWIG00000002560	gouania_willdenowi
ENSSFAP00005022287	ENSSFAG00005009558	salarias_fasciatus
ENSSPAP00000003026	ENSSPAG00000002280	stegastes_partitus
ENSAPOP00000004404	ENSAPOG00000006005	acanthochromis_polyacanthus
ENSAPEP00000001109	ENSAPEG00000000843	amphiprion_percula
ENSAOCP00000018491	ENSAOCG00000023692	amphiprion_ocellaris
ENSPRNP00000038373	ENSPRNG00000018752	parambassis_ranga
ENSSMAP00000021265	ENSSMAG00000013005	scophthalmus_maximus
ENSCSEP00000031693	ENSCSEG00000020306	cynoglossus_semilaevis
ENSLCAP00010013725	ENSLCAG00010006501	lates_calcarifer
ENSSDUP00000009887	ENSSDUG00000007249	seriola_dumerili
ENSSLDP00000025669	ENSSLDG00000019946	seriola_lalandi_dorsalis
ENSENLP00000027395	ENSENLG00000012236	echeneis_naucrates
ENSATEP00000024512	ENSATEG00000017001	anabas_testudineus
ENSMAMP00000025682	ENSMAMG00000017219	mastacembelus_armatus
ENSSLUP00000043791	ENSSLUG00000019372	sander_lucioperca
ENSMALP00000021921	ENSMALG00000015301	monopterus_albus
ENSBSLP00000052984	ENSBSLG00000024621	betta_splendens
ENSLCRP00005034431	ENSLCRG00005013471	larimichthys_crocea
ENSMMOP00000022051	ENSMMOG00000016754	mola_mola
ENSTRUP00000054907	ENSTRUG00000016825	takifugu_rubripes
ENSTNIP00000012936	ENSTNIG00000010040	tetraodon_nigroviridis
ENSTNIP00000012937	ENSTNIG00000010041	tetraodon_nigroviridis
ENSSAUP00010066766	ENSSAUG00010026574	sparus_aurata
ENSLBEP00000004013	ENSLBEG00000003073	labrus_bergylta
ENSDLAP00005006510	ENSDLAG00005002221	dicentrarchus_labrax
ENSCGOP00000053115	ENSCGOG00000022924	cottoperca_gobio
