ENSHHUP00000017786	ENSHHUG00000011080	hucho_hucho
ENSOKIP00005117041	ENSOKIG00005050646	oncorhynchus_kisutch
ENSOMYP00000089795	ENSOMYG00000041397	oncorhynchus_mykiss
ENSOTSP00005104854	ENSOTSG00005047862	oncorhynchus_tshawytscha
ENSSSAP00000070863	ENSSSAG00000051667	salmo_salar
ENSHHUP00000042490	ENSHHUG00000024781	hucho_hucho
ENSSTUP00000093244	ENSSTUG00000040275	salmo_trutta
ENSSTUP00000043466	ENSSTUG00000018279	salmo_trutta
ENSSSAP00000008818	ENSSSAG00000004355	salmo_salar
ENSHHUP00000079217	ENSHHUG00000046188	hucho_hucho
ENSHHUP00000079251	ENSHHUG00000046201	hucho_hucho
ENSOTSP00005002465	ENSOTSG00005001408	oncorhynchus_tshawytscha
ENSOKIP00005099338	ENSOKIG00005043444	oncorhynchus_kisutch
ENSOMYP00000005918	ENSOMYG00000002985	oncorhynchus_mykiss
ENSELUP00000005305	ENSELUG00000006354	esox_lucius
ENSGMOP00000010269	ENSGMOG00000009595	gadus_morhua
ENSMMOP00000013660	ENSMMOG00000008212	mola_mola
ENSTNIP00000008778	ENSTNIG00000006035	tetraodon_nigroviridis
ENSTRUP00000079302	ENSTRUG00000006416	takifugu_rubripes
ENSDLAP00005044794	ENSDLAG00005019620	dicentrarchus_labrax
ENSLCRP00005059014	ENSLCRG00005021730	larimichthys_crocea
ENSSAUP00010067620	ENSSAUG00010026832	sparus_aurata
ENSLBEP00000002926	ENSLBEG00000002235	labrus_bergylta
ENSSLUP00000040240	ENSSLUG00000017971	sander_lucioperca
ENSCGOP00000046669	ENSCGOG00000019000	cottoperca_gobio
ENSCLMP00005017046	ENSCLMG00005008782	cyclopterus_lumpus
ENSGACP00000020294	ENSGACG00000015386	gasterosteus_aculeatus
ENSSPAP00000008919	ENSSPAG00000005829	stegastes_partitus
ENSAOCP00000021150	ENSAOCG00000005722	amphiprion_ocellaris
ENSNBRP00000028813	ENSNBRG00000021322	neolamprologus_brichardi
ENSAPOP00000020828	ENSAPOG00000024451	acanthochromis_polyacanthus
ENSAPEP00000025123	ENSAPEG00000017822	amphiprion_percula
ENSHCOP00000017724	ENSHCOG00000001736	hippocampus_comes
ENSPRNP00000052203	ENSPRNG00000024684	parambassis_ranga
ENSONIP00000012971	ENSONIG00000010319	oreochromis_niloticus
ENSOABP00000039153	ENSOABG00000017868	oreochromis_aureus
ENSHBUP00000018279	ENSHBUG00000020357	haplochromis_burtoni
ENSACLP00000005814	ENSACLG00000003877	astatotilapia_calliptera
ENSMZEP00005000594	ENSMZEG00005000490	maylandia_zebra
ENSPNYP00000006592	ENSPNYG00000005040	pundamilia_nyererei
ENSACIP00000020169	ENSACIG00000015643	amphilophus_citrinellus
ENSMALP00000031632	ENSMALG00000021830	monopterus_albus
ENSMAMP00000010731	ENSMAMG00000007260	mastacembelus_armatus
ENSATEP00000023968	ENSATEG00000016598	anabas_testudineus
ENSNMLP00000019542	ENSNMLG00000012841	neogobius_melanostomus
ENSPMGP00000003823	ENSPMGG00000003276	periophthalmus_magnuspinnatus
ENSGWIP00000036810	ENSGWIG00000016222	gouania_willdenowi
ENSGAFP00000011960	ENSGAFG00000008095	gambusia_affinis
ENSXMAP00000026263	ENSXMAG00000019223	xiphophorus_maculatus
ENSXCOP00000010730	ENSXCOG00000008095	xiphophorus_couchianus
ENSPMEP00000008423	ENSPMEG00000010234	poecilia_mexicana
ENSPFOP00000009479	ENSPFOG00000008960	poecilia_formosa
ENSPLAP00000010760	ENSPLAG00000013781	poecilia_latipinna
ENSPREP00000018911	ENSPREG00000012786	poecilia_reticulata
ENSCVAP00000030994	ENSCVAG00000019934	cyprinodon_variegatus
ENSFHEP00000032960	ENSFHEG00000020070	fundulus_heteroclitus
ENSNFUP00015019203	ENSNFUG00015009130	nothobranchius_furzeri
ENSKMAP00000010398	ENSKMAG00000007783	kryptolebias_marmoratus
ENSOJAP00000046624	ENSOJAG00000022493	oryzias_javanicus
ENSOMEP00000017622	ENSOMEG00000019348	oryzias_melastigma
ENSOSIP00000048620	ENSOSIG00000022815	oryzias_sinensis
ENSORLP00020017460	ENSORLG00020000518	oryzias_latipes_hni
ENSORLP00000039324	ENSORLG00000014565	oryzias_latipes
ENSORLP00015017715	ENSORLG00015018800	oryzias_latipes_hsok
ENSSFAP00005043814	ENSSFAG00005021609	salarias_fasciatus
ENSSORP00005026281	ENSSORG00005010292	sphaeramia_orbicularis
ENSBSLP00000049664	ENSBSLG00000022440	betta_splendens
ENSLCAP00010040762	ENSLCAG00010019077	lates_calcarifer
ENSENLP00000036787	ENSENLG00000015965	echeneis_naucrates
ENSSMAP00000006493	ENSSMAG00000003972	scophthalmus_maximus
ENSCSEP00000021165	ENSCSEG00000013518	cynoglossus_semilaevis
ENSSDUP00000020034	ENSSDUG00000014552	seriola_dumerili
ENSSLDP00000022929	ENSSLDG00000017856	seriola_lalandi_dorsalis
ENSMMDP00005047598	ENSMMDG00005021684	myripristis_murdjan
ENSDCDP00000054386	ENSDCDG00000032143	denticeps_clupeoides
ENSCHAP00000000934	ENSCHAG00000000695	clupea_harengus
ENSCARP00000006447	ENSCARG00000002910	carassius_auratus
ENSCCRP00020086315	ENSCCRG00020038853	cyprinus_carpio_hebaored
ENSCCRP00015015683	ENSCCRG00015006703	cyprinus_carpio_huanghe
