ENSCPRP00005026765	ENSCPRG00005018554	crocodylus_porosus
ENSNPEP00000004525	ENSNPEG00000003455	nothoprocta_perdicaria
ENSNPEP00000004519	ENSNPEG00000003452	nothoprocta_perdicaria
ENSSCUP00000024037	ENSSCUG00000017641	struthio_camelus_australis
ENSARWP00000020324	ENSARWG00000013911	apteryx_rowi
ENSAHAP00000004388	ENSAHAG00000003389	apteryx_haastii
ENSAOWP00000009593	ENSAOWG00000006590	apteryx_owenii
ENSDNVP00000026258	ENSDNVG00000018274	dromaius_novaehollandiae
ENSCPRP00005026763	ENSCPRG00005018553	crocodylus_porosus
ENSSOCP00000012965	ENSSOCG00000009841	strix_occidentalis_caurina
ENSZLMP00000011208	ENSZLMG00000007815	zosterops_lateralis_melanops
ENSAPLP00000032369	ENSAPLG00000029901	anas_platyrhynchos_platyrhynchos
ENSGALP00000069760	ENSGALG00000053185	gallus_gallus
ENSNMEP00000022996	ENSNMEG00000019629	numida_meleagris
ENSGALP00000014021	ENSGALG00000008615	gallus_gallus
ENSPSTP00000023080	ENSPSTG00000016742	pavo_cristatus
ENSPCLP00000008747	ENSPCLG00000007247	phasianus_colchicus
ENSMGAP00000011717	ENSMGAG00000011216	meleagris_gallopavo
ENSACDP00005010672	ENSACDG00005007734	anser_cygnoides
ENSABRP00000018472	ENSABRG00000015851	anser_brachyrhynchus
ENSCMMP00000005110	ENSCMMG00000003178	cairina_moschata_domestica
ENSAPLP00020001026	ENSAPLG00020000698	anas_platyrhynchos
ENSAZOP00000007778	ENSAZOG00000004891	anas_zonorhyncha
ENSAPLP00000031792	ENSAPLG00000011988	anas_platyrhynchos_platyrhynchos
ENSSOCP00000012924	ENSSOCG00000009786	strix_occidentalis_caurina
ENSCJPP00005017689	ENSCJPG00005014424	coturnix_japonica
ENSCPUP00000020971	ENSCPUG00000014348	calidris_pugnax
ENSFTIP00000013778	ENSFTIG00000009177	falco_tinnunculus
ENSACOP00000000816	ENSACOG00000000606	amazona_collaria
ENSACOP00000000791	ENSACOG00000000582	amazona_collaria
ENSMUNP00000003010	ENSMUNG00000001512	melopsittacus_undulatus
ENSSHBP00005002607	ENSSHBG00005002063	strigops_habroptila
ENSMVIP00005013856	ENSMVIG00005010021	manacus_vitellinus
ENSMVIP00005013867	ENSMVIG00005010028	manacus_vitellinus
ENSLCOP00000016899	ENSLCOG00000012013	lepidothrix_coronata
ENSLCOP00000016900	ENSLCOG00000012014	lepidothrix_coronata
ENSMCSP00000018344	ENSMCSG00000012871	malurus_cyaneus_samueli
ENSMCSP00000018390	ENSMCSG00000012893	malurus_cyaneus_samueli
ENSGFOP00000003022	ENSGFOG00000001971	geospiza_fortis
ENSJHYP00000009872	ENSJHYG00000007757	junco_hyemalis
ENSCUSP00005008945	ENSCUSG00005005588	catharus_ustulatus
ENSEGOP00005001466	ENSEGOG00005001203	erythrura_gouldiae
ENSSCAP00000002720	ENSSCAG00000001773	serinus_canaria
ENSCMUP00000007227	ENSCMUG00000004766	corvus_moneduloides
ENSCRFP00000009750	ENSCRFG00000007609	stachyris_ruficeps
ENSCRFP00000009760	ENSCRFG00000007619	stachyris_ruficeps
ENSZLMP00000011206	ENSZLMG00000007811	zosterops_lateralis_melanops
ENSZALP00000009754	ENSZALG00000008330	zonotrichia_albicollis
ENSCPVP00000017597	ENSCPVG00000012887	camarhynchus_parvulus
ENSCPVP00000017580	ENSCPVG00000012877	camarhynchus_parvulus
ENSTGUP00000026576	ENSTGUG00000010855	taeniopygia_guttata
ENSLSDP00000024153	ENSLSDG00000016970	lonchura_striata_domestica
ENSPMJP00000019682	ENSPMJG00000014414	parus_major
ENSCCEP00000002954	ENSCCEG00000003308	cyanistes_caeruleus
ENSFALP00000006349	ENSFALG00000006086	ficedula_albicollis
ENSOSUP00000008031	ENSOSUG00000005793	otus_sunia
ENSBOBP00000005092	ENSBOBG00000003458	bubo_bubo
