ENSCMIP00000046418	ENSCMIG00000019092	callorhinchus_milii
ENSHHUP00000067132	ENSHHUG00000039589	hucho_hucho
ENSGMOP00000017702	ENSGMOG00000016474	gadus_morhua
ENSPMGP00000019836	ENSPMGG00000016062	periophthalmus_magnuspinnatus
ENSPMEP00000002440	ENSPMEG00000003505	poecilia_mexicana
ENSCMIP00000036309	ENSCMIG00000015303	callorhinchus_milii
ENSLACP00000003509	ENSLACG00000003129	latimeria_chalumnae
ENSLLTP00000000322	ENSLLTG00000000263	laticauda_laticaudata
ENSLLTP00000020260	ENSLLTG00000015174	laticauda_laticaudata
ENSCMIP00000046421	ENSCMIG00000019096	callorhinchus_milii
ENSMODP00000022635	ENSMODG00000018150	monodelphis_domestica
ENSPCIP00000019246	ENSPCIG00000014695	phascolarctos_cinereus
ENSVURP00010008862	ENSVURG00010006869	vombatus_ursinus
ENSMEUP00000013889	ENSMEUG00000015209	notamacropus_eugenii
ENSSHAP00000019076	ENSSHAG00000016194	sarcophilus_harrisii
ENSDNOP00000030723	ENSDNOG00000049025	dasypus_novemcinctus
ENSCHOP00000001470	ENSCHOG00000001663	choloepus_hoffmanni
ENSPSMP00000022249	ENSPSMG00000015710	prolemur_simus
ENSMICP00000015032	ENSMICG00000016493	microcebus_murinus
ENSTSYP00000034337	ENSTSYG00000005245	carlito_syrichta
ENSANAP00000016026	ENSANAG00000025851	aotus_nancymaae
ENSCCAP00000009484	ENSCCAG00000022456	cebus_capucinus
ENSCJAP00000055968	ENSCJAG00000001086	callithrix_jacchus
ENSSBOP00000031457	ENSSBOG00000031938	saimiri_boliviensis_boliviensis
ENSRBIP00000032538	ENSRBIG00000040036	rhinopithecus_bieti
ENSRROP00000015301	ENSRROG00000031830	rhinopithecus_roxellana
ENSPTEP00000023114	ENSPTEG00000023908	piliocolobus_tephrosceles
ENSCANP00000035685	ENSCANG00000041540	colobus_angolensis_palliatus
ENSCATP00000005425	ENSCATG00000017708	cercocebus_atys
ENSPANP00000012020	ENSPANG00000020691	papio_anubis
ENSTGEP00000026160	ENSTGEG00000021081	theropithecus_gelada
ENSMLEP00000037890	ENSMLEG00000043017	mandrillus_leucophaeus
ENSMMUP00000019514	ENSMMUG00000014867	macaca_mulatta
ENSMNEP00000022532	ENSMNEG00000034930	macaca_nemestrina
ENSMFAP00000001443	ENSMFAG00000033589	macaca_fascicularis
ENSCSAP00000013303	ENSCSAG00000017268	chlorocebus_sabaeus
ENSNLEP00000039978	ENSNLEG00000013448	nomascus_leucogenys
ENSPPYP00000018863	ENSPPYG00000016851	pongo_abelii
ENSPTRP00000031479	ENSPTRG00000018428	pan_troglodytes
ENSPPAP00000013274	ENSPPAG00000029754	pan_paniscus
ENSP00000358309	ENSG00000135333	homo_sapiens
ENSGGOP00000006364	ENSGGOG00000006503	gorilla_gorilla
ENSECAP00000019703	ENSECAG00000021315	equus_caballus
ENSEASP00005008403	ENSEASG00005006049	equus_asinus_asinus
ENSEASP00005008406	ENSEASG00005006051	equus_asinus_asinus
ENSVVUP00000019168	ENSVVUG00000014132	vulpes_vulpes
ENSCAFP00020020500	ENSCAFG00020016245	canis_lupus_dingo
ENSCAFP00030008274	ENSCAFG00030005147	canis_lupus_familiarisbasenji
ENSCAFP00040021402	ENSCAFG00040013312	canis_lupus_familiarisgreatdane
ENSCAFP00000005078	ENSCAFG00000003332	canis_lupus_familiaris
ENSUMAP00000029951	ENSUMAG00000021654	ursus_maritimus
ENSUAMP00000008972	ENSUAMG00000007337	ursus_americanus
ENSUTTP00000003000	ENSUTTG00000001917	ursus_thibetanus_thibetanus
ENSAMEP00000013969	ENSAMEG00000013161	ailuropoda_melanoleuca
ENSMPUP00000008990	ENSMPUG00000009063	mustela_putorius_furo
ENSNVIP00000001496	ENSNVIG00000001205	neovison_vison
ENSZCAP00015008742	ENSZCAG00015005566	zalophus_californianus
ENSPPRP00000023039	ENSPPRG00000013359	panthera_pardus
ENSPTIP00000002645	ENSPTIG00000005606	panthera_tigris_altaica
ENSPLOP00000023801	ENSPLOG00000017339	panthera_leo
ENSFCAP00000016190	ENSFCAG00000018481	felis_catus
ENSLCNP00005010014	ENSLCNG00005006540	lynx_canadensis
ENSSSUP00005019175	ENSSSUG00005012399	suricata_suricatta
ENSPVAP00000010074	ENSPVAG00000010689	pteropus_vampyrus
ENSRFEP00010002975	ENSRFEG00010002115	rhinolophus_ferrumequinum
ENSMLUP00000004906	ENSMLUG00000005373	myotis_lucifugus
ENSBMSP00010013490	ENSBMSG00010009802	balaenoptera_musculus
ENSPCTP00005026147	ENSPCTG00005018592	physeter_catodon
ENSPSNP00000006537	ENSPSNG00000004863	phocoena_sinus
ENSMMNP00015012805	ENSMMNG00015009430	monodon_monoceros
ENSDLEP00000022586	ENSDLEG00000016378	delphinapterus_leucas
ENSTTRP00000015230	ENSTTRG00000016063	tursiops_truncatus
ENSMMSP00000017465	ENSMMSG00000013204	moschus_moschiferus
ENSCHIP00010011647	ENSCHIG00010008663	capra_hircus_blackbengal
ENSCHIP00000022890	ENSCHIG00000020693	capra_hircus
ENSOARP00020010732	ENSOARG00020008528	ovis_aries_rambouillet
ENSOARP00000013089	ENSOARG00000012207	ovis_aries
ENSBIXP00000000727	ENSBIXG00000029454	bos_taurus_hybrid
ENSBIXP00005027242	ENSBIXG00005030866	bos_indicus_hybrid
ENSBTAP00000039368	ENSBTAG00000021420	bos_taurus
ENSBMUP00000016995	ENSBMUG00000012864	bos_mutus
ENSBGRP00000042020	ENSBGRG00000026337	bos_grunniens
ENSBBBP00000012354	ENSBBBG00000008391	bison_bison_bison
ENSBBBP00000025043	ENSBBBG00000020189	bison_bison_bison
ENSBBBP00000025030	ENSBBBG00000020181	bison_bison_bison
ENSCHYP00000020839	ENSCHYG00000013949	cervus_hanglu_yarkandensis
ENSVPAP00000010805	ENSVPAG00000011612	vicugna_pacos
ENSCDRP00005023618	ENSCDRG00005016323	camelus_dromedarius
ENSCWAP00000018922	ENSCWAG00000014418	catagonus_wagneri
ENSSSCP00000053115	ENSSSCG00000004336	sus_scrofa
ENSCAPP00000013008	ENSCAPG00000013710	cavia_aperea
ENSCPOP00000003251	ENSCPOG00000003600	cavia_porcellus
ENSODEP00000009226	ENSODEG00000006903	octodon_degus
ENSCLAP00000016275	ENSCLAG00000011201	chinchilla_lanigera
ENSHGLP00000016330	ENSHGLG00000011705	heterocephalus_glaber_female
ENSHGLP00100000833	ENSHGLG00100000684	heterocephalus_glaber_male
ENSFDAP00000007369	ENSFDAG00000015895	fukomys_damarensis
ENSSVLP00005014309	ENSSVLG00005011198	sciurus_vulgaris
ENSMMMP00000012260	ENSMMMG00000010889	marmota_marmota_marmota
ENSSTOP00000028023	ENSSTOG00000004161	ictidomys_tridecemlineatus
ENSSDAP00000009489	ENSSDAG00000008577	spermophilus_dauricus
ENSUPAP00010001601	ENSUPAG00010001281	urocitellus_parryii
ENSRNOP00000009899	ENSRNOG00000007030	rattus_norvegicus
ENSMSIP00000020001	ENSMSIG00000016840	mus_spicilegus
MGP_SPRETEiJ_P0064058	MGP_SPRETEiJ_G0026808	mus_spretus
ENSMUSP00000029964	ENSMUSG00000028289	mus_musculus
MGP_CAROLIEiJ_P0061629	MGP_CAROLIEiJ_G0025860	mus_caroli
MGP_PahariEiJ_P0057297	MGP_PahariEiJ_G0023983	mus_pahari
ENSMUGP00000032150	ENSMUGG00000026733	meriones_unguiculatus
ENSMAUP00000000018	ENSMAUG00000000040	mesocricetus_auratus
ENSCGRP00015011727	ENSCGRG00015008933	cricetulus_griseus_picr
ENSCGRP00001026870	ENSCGRG00001024038	cricetulus_griseus_chok1gshd
ENSCGRP00000007762	ENSCGRG00000005658	cricetulus_griseus_crigri
ENSPEMP00000024081	ENSPEMG00000020928	peromyscus_maniculatus_bairdii
ENSMOCP00000023534	ENSMOCG00000020214	microtus_ochrogaster
ENSNGAP00000004074	ENSNGAG00000005109	nannospalax_galili
ENSJJAP00000014412	ENSJJAG00000016879	jaculus_jaculus
ENSDORP00000013015	ENSDORG00000013841	dipodomys_ordii
ENSOGAP00000001736	ENSOGAG00000001945	otolemur_garnettii
ENSSARP00000002514	ENSSARG00000002765	sorex_araneus
ENSEEUP00000013134	ENSEEUG00000014352	erinaceus_europaeus
ENSPCOP00000009486	ENSPCOG00000016114	propithecus_coquereli
ENSTBEP00000015175	ENSTBEG00000017438	tupaia_belangeri
ENSCCNP00000016349	ENSCCNG00000016619	castor_canadensis
ENSOCUP00000000584	ENSOCUG00000000672	oryctolagus_cuniculus
ENSOPRP00000003340	ENSOPRG00000003617	ochotona_princeps
ENSETEP00000005180	ENSETEG00000006381	echinops_telfairi
ENSPCAP00000007683	ENSPCAG00000008157	procavia_capensis
ENSLAFP00000015158	ENSLAFG00000018084	loxodonta_africana
ENSOANP00000014218	ENSOANG00000008930	ornithorhynchus_anatinus
ENSSPUP00000016641	ENSSPUG00000012873	sphenodon_punctatus
ENSSPUP00000016619	ENSSPUG00000012855	sphenodon_punctatus
ENSSPUP00000016626	ENSSPUG00000012866	sphenodon_punctatus
ENSSMRP00000017172	ENSSMRG00000013374	salvator_merianae
ENSPMRP00000011025	ENSPMRG00000007345	podarcis_muralis
ENSVKKP00000011959	ENSVKKG00000003423	varanus_komodoensis
ENSACAP00000003509	ENSACAG00000003318	anolis_carolinensis
ENSPVIP00000003489	ENSPVIG00000002936	pogona_vitticeps
ENSNSUP00000024735	ENSNSUG00000017867	notechis_scutatus
